"Close.x","T10Y3M_20180601","Close.y","BAA10Y_20180601"
16.639999,98,1518.76001,40
15.54,100,1547.699951,40
15.15,98,1552.5,40
15.59,91,1549.52002,39
15.63,96,1549.369995,40
16,90,1546.170044,39
15.23,90,1553.079956,40
16.950001,1,1534.099976,43
16.809999,5,1541.569946,43
18.549999,8,1511.040039,47
18.1,7,1518.089966,47
20.74,13,1482.660034,67
24.17,5,1458.949951,71
20.870001,14,1473.910034,72
23.52,18,1455.27002,69
23.67,13,1465.810059,70
21.219999,12,1472.199951,67
25.16,14,1433.060059,70
22.940001,16,1467.670044,73
21.559999,17,1476.709961,67
21.450001,11,1497.48999,71
26.48,2,1453.089966,76
28.299999,108,1453.640015,72
26.57,88,1452.920044,76
27.68,93,1426.540039,80
30.67,132,1406.699951,89
30.83,165,1411.27002,92
29.99,177,1445.939941,93
26.33,241,1445.550049,94
25.25,187,1447.119995,95
22.889999,181,1464.069946,93
22.620001,157,1462.5,90
20.719999,123,1479.369995,87
22.719999,3,1466.790039,86
26.299999,97,1432.359985,93
23.809999,143,1463.76001,91
25.059999,151,1457.640015,93
23.379999,137,1473.98999,91
22.780001,93,1489.420044,90
24.58,96,1472.290039,92
23.99,106,1478.550049,92
26.23,115,1453.550049,97
27.379999,122,1451.699951,100
25.27,110,1471.48999,98
24.959999,122,1471.560059,100
24.76,125,1483.949951,99
24.92,130,1484.25,99
26.48,117,1476.650024,97
20.35,133,1519.780029,98
20.030001,144,1529.030029,98
20.450001,175,1518.75,90
19,175,1525.75,89
19.370001,163,1517.72998,88
18.6,168,1517.209961,88
17.629999,175,1525.420044,89
17,171,1531.380005,87
18,161,1526.75,86
17.84,148,1547.040039,84
18.49,142,1546.630005,86
18.799999,143,1539.589966,84
18.440001,142,1542.839966,82
16.91,149,1557.589966,79
17.459999,147,1552.579956,77
16.120001,145,1565.150024,75
16.67,143,1562.469971,76
18.879999,138,1554.410034,75
17.73,134,1561.800049,71
19.25,123,1548.709961,72
20.02,125,1538.530029,77
18.540001,140,1541.23999,76
18.5,160,1540.079956,79
22.959999,139,1500.630005,82
21.639999,126,1506.329956,81
20.41,127,1519.589966,83
20.799999,135,1515.880005,83
21.17,127,1514.400024,84
19.559999,129,1535.280029,83
19.870001,122,1540.97998,83
21.07,128,1531.02002,84
18.530001,138,1549.380005,84
23.209999,139,1508.439941,87
23.01,154,1509.650024,90
24.309999,148,1502.170044,88
21.389999,146,1520.27002,89
26.49,169,1475.619995,97
26.16,175,1474.77002,103
28.5,181,1453.699951,105
31.09,170.5,1439.180054,105
24.1,160,1481.050049,105
25.940001,171,1470.579956,103
28.059999,171,1451.150024,109
25.49,159,1458.73999,113
26.01,151,1433.27002,117
24.879999,165,1439.699951,122
26.84,176,1416.77002,128
25.610001,162,1440.699951,124
28.91,154,1407.219971,127
26.280001,163,1428.22998,128
24.110001,183,1469.02002,127
23.969999,180,1469.719971,133
22.870001,166,1481.140015,134
23.610001,167,1472.420044,139
23.790001,166,1462.790039,140
22.530001,169,1485.01001,145
20.959999,178,1507.339966,146
20.85,186,1504.660034,148
20.74,197,1515.959961,146
23.59,190,1477.650024,150
22.469999,204,1486.589966,150
22.559999,220,1488.410034,145
23.27,225,1467.949951,142
24.52,200,1445.900024,142
22.639999,197,1454.97998,139
21.68,202,1453,141
20.58,199,1460.119995,138
18.469999,205,1484.459961,137
18.6,175,1496.449951,136
18.66,183,1497.660034,136
20.26,190,1476.27002,139
20.74,178,1478.48999,138
22.5,152,1468.359985,139
23.17,149,1447.160034,141
22.49,151,1447.160034,144
23.940001,152,1411.630005,146
23.790001,143,1416.180054,147
25.43,145,1390.189941,150
24.120001,144,1409.130005,154
23.450001,151,1420.329956,160
23.68,157,1401.02002,164
22.9,146,1416.25,163
23.34,139,1380.949951,165
24.379999,144,1373.199951,164
28.459999,143,1333.25,168
27.18,164,1325.189941,174
31.01,204,1310.5,185
29.02,219,1338.599976,182
27.780001,220,1352.069946,182
29.08,220,1330.609985,182
27.780001,215,1353.959961,184
27.32,230,1362.300049,181
27.620001,246,1355.810059,181
26.200001,260,1378.550049,183
24.02,241,1395.420044,185
25.99,230,1380.819946,185
28.24,231,1336.640015,188
28.969999,240,1326.449951,192
27.66,246,1336.910034,193
28.01,230,1331.290039,196
27.6,220,1339.130005,196
26.33,224,1348.859985,198
24.879999,231,1367.209961,198
25.540001,243,1348.859985,197
25.02,244,1349.98999,201
25.59,250,1348.780029,194
24.4,257,1360.030029,190
25.120001,246,1342.530029,197
24.059999,248,1353.109985,199
23.030001,260,1371.800049,195
21.9,263,1381.290039,197
22.690001,276,1380.02002,198
23.530001,270,1367.680054,204
26.540001,257,1330.630005,209
26.280001,273,1331.339966,209
25.52,286,1326.75,206
24.6,306,1333.699951,213
27.549999,312,1304.339966,222
27.49,300,1293.369995,226
29.379999,300,1273.369995,230
26.360001,301,1320.650024,226
27.219999,290,1308.77002,226
27.290001,310,1315.47998,226
31.16,315,1288.140015,229
32.240002,312,1276.599976,237
25.790001,345,1330.73999,226
29.84,366,1298.420044,231
26.620001,360,1329.51001,229
25.73,321,1349.880005,221
25.719999,311,1352.98999,226
26.08,311,1341.130005,228
25.879999,315,1325.76001,228
25.709999,303,1315.219971,234
25.610001,296,1322.699951,232
22.68,306,1370.180054,230
23.43,308,1367.530029,227
23.209999,310,1369.310059,225
22.450001,304,1370.400024,227
22.42,301,1372.540039,224
22.360001,306,1365.540039,224
22.809999,307,1354.48999,225
21.98,317,1360.550049,222
23.459999,319,1332.829956,225
23.82,334,1328.319946,226
22.780001,339,1334.430054,226
20.530001,349,1364.709961,226
20.370001,341,1365.560059,221
20.129999,331,1390.329956,213
20.5,330,1388.170044,209
20.870001,336,1375.939941,208
20.26,340,1379.930054,205
20.059999,350,1388.819946,200
19.59,346,1397.839966,201
19.639999,332,1396.369995,198
20.24,328,1390.939941,198
20.790001,323,1385.589966,197
18.879999,322,1409.339966,191
18.18,328,1413.900024,184
18.9,324,1407.48999,188
18.209999,319,1418.26001,188
19.73,309,1392.569946,192
19.4,302,1397.680054,195
19.41,297,1388.280029,194
17.790001,290,1403.579956,193
17.98,296,1403.040039,191
17.66,299,1408.660034,193
16.299999,289,1423.569946,195
16.469999,290,1425.349976,193
17.01,290,1426.630005,194
17.58,281,1413.400024,195
18.59,284,1390.709961,195
18.049999,295,1394.349976,193
19.549999,288,1375.930054,193
19.639999,293,1385.349976,195
19.07,303,1390.839966,190
18.139999,307,1398.26001,191
17.83,306,1400.380005,187
19.83,302,1385.670044,192
20.24,296,1377.650024,190
20.799999,303,1377.199951,191
18.629999,310,1404.050049,188
23.559999,298,1360.680054,191
23.120001,302,1361.76001,181
23.18,298,1358.439941,181
24.120001,303,1335.48999,184
23.33,312,1339.869995,177
21.219999,317,1360.030029,177
20.950001,307,1360.140015,179
21.129999,313,1350.930054,181
22.24,312,1337.810059,182
21.58,320,1342.829956,179
22.870001,318,1317.930054,182
22.639999,321,1318,180
22.42,316,1314.290039,185
21.139999,320,1321.969971,183
23.93,322,1283.150024,187
23.440001,320,1278.380005,191
23.950001,298,1280,192
23.65,303,1284.910034,193
25.92,306,1261.52002,192
24.780001,304,1262.900024,195
25.780001,297,1252.310059,197
23.15,294,1273.699951,198
25.23,292,1244.689941,201
25.59,305,1253.390015,204
27.49,323,1239.48999,202
28.48,327,1228.300049,203
28.540001,337,1214.910034,209
25.1,349,1245.359985,211
25.01,353,1260.319946,207
24.049999,352,1260.680054,204
23.049999,350,1260,205
21.18,348,1277,200
21.309999,346,1282.189941,201
23.440001,327,1252.540039,206
22.91,327,1257.76001,204
24.23,322,1234.369995,203
22.030001,326,1263.199951,200
21.209999,326,1284.26001,204
22.940001,320,1267.380005,209
22.57,320,1260.310059,208
23.49,312,1249.01001,209
21.139999,318,1284.880005,207
20.23,331,1289.189941,211
21.15,315,1266.069946,212
20.66,313,1296.319946,210
20.120001,301,1305.319946,211
21.17,294,1289.589966,213
21.549999,298,1285.829956,212
20.34,289,1292.930054,213
19.58,288,1298.199951,214
20.98,289,1278.599976,213
21.280001,292,1266.689941,215
20.42,297,1274.540039,218
19.82,301,1277.719971,215
18.809999,306,1292.199951,214
20.969999,294,1266.839966,217
20.49,297,1271.51001,218
19.76,299,1281.660034,217
19.43,294,1300.680054,216
20.65,300,1282.829956,216
21.99,291,1277.579956,220
21.43,290,1274.97998,219
24.030001,284,1236.829956,224
23.059999,287,1242.310059,224
22.639999,284,1267.790039,224
25.469999,285,1224.51001,222
24.52,289,1232.040039,224
24.389999,292,1249.050049,228
25.66,314,1251.699951,230
31.700001,334,1192.699951,253
30.299999,353,1213.599976,255
36.220001,427,1156.390015,269
33.099998,420,1206.51001,265
32.07,368,1255.079956,263
33.849998,344,1207.089966,264
35.720001,394,1188.219971,263
35.189999,420,1185.869995,264
32.82,401,1209.180054,271
34.740002,387,1213.27002,272
46.720001,356,1106.420044,277
39.389999,382,1166.359985,276
39.810001,381,1161.060059,279
45.259998,392,1114.280029,283
45.139999,401,1099.22998,284
52.049999,383,1056.890015,286
53.68,357,996.22998,289
57.529999,393,984.940002,288
63.919998,413,909.919983,287
69.949997,453,899.219971,297
54.990002,458,1003.349976,295.5
55.130001,463,998.01001,294
69.25,471,907.840027,303
67.610001,442,946.429993,307
70.330002,404,940.549988,331
52.970001,356,985.400024,336
53.110001,355,955.049988,344
69.650002,349,896.780029,344
67.800003,354,908.109985,333
79.129997,376,876.77002,338
80.059998,384,848.919983,344
66.959999,401,940.51001,343
69.959999,420,930.090027,342
62.900002,448,954.090027,336
59.889999,444,968.75,337
53.68,436,966.299988,337
47.73,422,1005.75,340
54.560001,422,952.77002,337
63.68,432,904.880005,335
56.099998,441,930.98999,331
59.98,442,919.210022,328
61.439999,444,898.950012,328.5
66.459999,446,852.299988,329
59.830002,451,911.289978,338
66.309998,446,873.289978,340
69.150002,445,850.75,342
67.639999,430,859.119995,353
74.260002,420,806.580017,355
80.860001,396,752.440002,367
72.669998,407,800.030029,365
64.699997,411,851.809998,364
60.900002,390,857.390015,370
54.919998,383,887.679993,373
55.279999,381,896.23999,376
68.510002,354,816.210022,378
62.98,351,848.809998,377
60.720001,354,870.73999,379
63.639999,342,845.219971,380
59.93,354,876.070007,374
58.490002,363,909.700012,371
58.91,353,888.669983,373
55.73,358,899.23999,370
55.779999,352,873.590027,374
54.279999,347,879.72998,375
56.759998,339,868.570007,376
52.369999,322,913.179993,377
49.84,304,904.419983,371
47.34,297,885.280029,372
44.93,300,887.880005,369
44.560001,304,871.630005,368
45.02,305,863.159973,369
44.209999,309,868.150024,366
43.380001,302,872.799988,366
43.900002,296,869.419983,367
41.630001,290,890.640015,364
40,303,903.25,362
39.189999,327,931.799988,354
39.080002,324,927.450012,362
38.560001,326,934.700012,359
43.389999,330,906.650024,353
42.560001,327,909.72998,353
42.82,325,890.349976,354
45.84,311,870.26001,353
43.27,311,871.789978,354
49.139999,301,842.619995,350
51,301,843.73999,350
46.110001,313,850.119995,339
56.650002,316,805.219971,339
46.419998,334,840.23999,342
47.290001,341,827.5,346
47.27,343,831.950012,347
45.689999,345,836.570007,344
42.25,335,845.710022,332
39.66,341,874.090027,334
42.630001,353,845.140015,329
44.84,352,825.880005,327
45.52,338,825.440002,324
43.060001,346,838.51001,323
43.849998,354,832.22998,320
43.73,355,845.849976,315
43.369999,366,868.599976,309
43.639999,364,869.890015,307
46.669998,348,827.159973,306
44.529999,337,833.73999,308
41.25,335,835.190002,310
42.93,349,826.840027,316
48.66,321,789.169983,319
48.459999,332,788.419983,313
47.080002,344,778.940002,318
49.299999,340,770.049988,317
52.619999,338,743.330017,316
45.490002,337,773.140015,315
44.669998,354,764.900024,312
44.66,360,752.830017,315
46.349998,365,735.090027,314
52.650002,352,700.820007,320
50.93,355,696.330017,325
47.560001,364,712.869995,322
50.169998,352,682.549988,325
49.330002,351,683.380005,326
49.68,355,676.530029,328
44.369999,364,719.599976,331
43.610001,361,721.359985,331
41.18,356,750.73999,336
42.360001,358,756.549988,340
43.740002,362,753.890015,341
40.799999,367,778.119995,344
40.060001,319,794.349976,365
43.68,330,784.039978,363
45.889999,332,768.539978,364
43.23,335,822.919983,365
42.93,336,806.119995,361
42.25,351,813.880005,360
40.360001,350,832.859985,358
41.040001,353,815.940002,354
45.540001,344,787.530029,357
44.139999,339,797.869995,356
42.279999,335,811.080017,352
42.040001,344,834.380005,351
39.700001,359,842.5,350
40.93,364,835.47998,350
40.389999,362,815.549988,349
38.849998,357,825.159973,348
36.529999,367,856.559998,345
37.810001,359,858.72998,344
37.669998,352,841.5,344
36.169998,356,852.059998,337
35.790001,362,865.299988,336
33.939999,373,869.599976,330
39.18,363,832.390015,326
37.139999,368,850.080017,321
38.099998,373,843.549988,324
37.150002,375,851.919983,321
36.82,382,866.22998,317
38.32,371,857.51001,321
37.950001,381,855.159973,316
36.080002,390,873.640015,311
36.5,391,872.809998,306
35.299999,394,877.52002,305
34.529999,389,907.23999,304
33.360001,390,903.799988,302
32.450001,388,919.530029,301
33.439999,400,907.390015,300
32.049999,399,929.22998,296
32.869999,387,909.23999,299
31.799999,387,908.349976,297
33.650002,383,883.919983,297
31.370001,383,893.070007,298
33.119999,386,882.880005,296
30.24,392,909.710022,296
28.799999,396,908.130005,295
29.030001,390,903.469971,293
31.35,405,888.330017,292
32.630001,416,887,291
30.620001,421,910.330017,290
32.360001,443,893.059998,287
31.67,441,906.830017,285
28.92,422,919.140015,282
30.040001,447,942.869995,281
29.629999,440,944.73999,280
31.02,431,931.76001,279
30.18,447,942.460022,278
29.620001,453,940.090027,275
29.77,461,939.140015,266
28.27,456,942.429993,270
28.459999,469,939.150024,263
28.110001,458,944.890015,265
28.15,451,946.210022,265
30.809999,448,923.719971,262
32.68,439,911.969971,261
31.540001,440,910.710022,254
30.030001,457,918.369995,248
27.99,449,921.22998,241
31.17,441,893.039978,238
30.58,434,895.099976,240
29.049999,442,900.940002,239
26.360001,426,920.26001,251
25.93,421,918.900024,252
25.35,420,927.22998,256
26.35,423,919.320007,251
26.219999,427,923.330017,252
27.950001,423,896.419983,250
29,422,898.719971,253
30.85,417,881.030029,253
31.299999,404,879.559998,253
29.780001,414,882.679993,258
29.02,403,879.130005,258
26.309999,409,901.049988,257
25.02,421,905.840027,255
25.889999,434,932.679993,250
25.42,429,940.73999,247
24.34,439,940.380005,243
24.4,431,951.130005,242
23.870001,420,954.580017,242
23.469999,428,954.070007,240
23.43,442,976.289978,235
23.09,441,979.26001,228
24.280001,445,982.179993,227
25.01,442,979.619995,219
25.610001,439,975.150024,210
25.4,438,986.75,200
25.92,423,987.47998,198
25.559999,436,1002.630005,191
24.889999,441,1005.650024,186
24.9,451,1002.719971,182
25.67,451,997.080017,177
24.76,459,1010.47998,172
24.99,450,1007.099976,172
25.99,442,994.349976,175
25.450001,444,1005.809998,184
24.709999,431,1012.72998,186
24.27,426,1004.090027,189
27.889999,419,979.72998,195
26.18,422,989.669983,194
26.26,417,996.460022,197
25.09,414,1007.369995,196
25.01,428,1026.130005,193
25.139999,420,1025.569946,192
24.92,417,1028,188
24.950001,418,1028.119995,185
24.68,421,1030.97998,183
24.76,420,1028.930054,182
26.01,414,1020.619995,185
29.15,413,998.039978,188
28.9,404,994.75,186
27.1,407,1003.23999,187
25.26,420,1016.400024,187
25.620001,422,1025.390015,185
24.32,423,1033.369995,188
23.549999,411,1044.140015,183
24.15,409,1042.72998,184
23.860001,417,1049.339966,181
23.42,423,1052.630005,180
23.690001,427,1068.76001,178
23.65,421,1065.48999,174
23.92,430,1068.300049,172
24.059999,427,1064.660034,173
23.08,424,1071.660034,171
23.49,422,1060.869995,171
24.950001,419,1050.780029,173
25.610001,413,1044.380005,170
24.879999,409,1062.97998,168
25.190001,407,1060.609985,168
25.610001,406,1057.079956,173
28.27,400,1029.849976,177
28.68,403,1025.209961,180
26.84,405,1040.459961,182
25.700001,408,1054.719971,181
24.68,401,1057.579956,179
24.18,410,1065.47998,183
23.120001,422,1071.48999,183
23.01,419,1076.189941,182.5
22.99,416,1073.189941,182
22.860001,427,1092.02002,183
21.719999,431,1096.560059,183
21.43,425,1087.680054,180
21.49,422,1097.910034,178
20.9,416,1091.060059,178
22.219999,424,1081.400024,176
20.690001,427,1092.910034,175
22.27,433,1079.599976,167
24.309999,440,1066.949951,170
24.83,430,1063.410034,171
27.91,426,1042.630005,172
24.76,436,1066.109985,173
30.690001,425,1036.189941,173
29.780001,428,1042.880005,172
28.809999,433,1045.410034,174
27.719999,441,1046.5,176
25.43,442,1066.630005,173
24.190001,437,1069.300049,173
23.15,434,1093.079956,176
22.84,432,1093.01001,179
23.040001,429.5,1098.51001,180
24.24,427,1087.23999,181
23.360001,426,1093.47998,180
22.889999,415,1109.300049,179
22.41,416,1110.319946,179
21.629999,421,1109.800049,181
22.629999,422,1094.900024,179
22.190001,423,1091.380005,180
21.16,421,1106.23999,179
20.469999,416,1105.650024,180
20.48,412,1110.630005,182
24.74,407,1091.48999,186
24.51,404,1095.630005,186
21.92,411,1108.859985,187
21.120001,416,1109.23999,182
22.459999,422,1099.920044,180
21.25,431,1105.97998,178
22.1,429,1103.25,180
23.690001,426,1091.939941,179
22.66,431,1095.949951,176
22.32,436,1102.349976,180
21.59,441,1106.410034,173
21.15,441,1114.109985,166
21.49,444,1107.930054,167
20.540001,446,1109.180054,164
22.51,435,1096.079956,162
21.68,439,1102.469971,160
20.49,450,1114.050049,156
19.540001,457,1118.02002,152
19.709999,459,1120.589966,150
19.469999,466,1126.47998,152
19.93,463,1127.780029,151
20.01,461,1126.199951,146
19.959999,464,1126.420044,143
21.68,468,1115.099976,141
20.040001,466,1132.98999,141
19.35,459,1136.52002,140
19.16,468,1137.140015,136
19.059999,469,1141.689941,135
18.129999,467,1144.97998,136
17.549999,470,1146.97998,134
18.25,458,1136.219971,135
17.85,463,1145.680054,137
17.629999,460,1148.459961,133
17.91,453,1136.030029,135
17.58,456,1150.22998,135
18.68,452,1138.040039,135
22.27,445,1116.47998,138
27.309999,445,1091.76001,140
25.41,449,1096.780029,143
24.549999,447,1092.170044,146
23.139999,447,1097.5,144
23.73,449,1084.530029,144
24.620001,444,1073.869995,144
22.59,447,1089.189941,144
21.48,446,1103.319946,143
21.6,452,1097.280029,145
26.08,442,1063.109985,149
26.110001,438,1066.189941,149
26.51,439,1056.73999,151
26,444,1070.52002,152
25.4,450,1068.130005,153
23.959999,451,1078.469971,157
22.73,448,1075.51001,159
22.25,445,1094.869995,160
21.719999,453,1099.51001,160
20.629999,458,1106.75,159
20.02,456,1109.170044,152
19.940001,458,1108.01001,152
21.370001,446,1094.599976,152
20.27,447,1105.23999,152
20.1,440,1102.939941,151
19.5,437,1104.48999,149
19.26,437,1115.709961,152
19.059999,437,1118.310059,151
18.83,438,1118.790039,150
18.719999,436,1122.969971,149
17.42,443,1138.699951,148
17.790001,445,1138.5,146
17.92,444,1140.449951,148
18.57,447,1145.609985,146
18.059999,446,1150.23999,143
17.58,445,1149.98999,142
18,443,1150.51001,143
17.690001,439,1159.459961,142
16.91,439,1166.209961,140
16.620001,441,1165.829956,139
16.969999,443,1159.900024,136
16.870001,441,1165.810059,137
16.35,444,1174.170044,138
17.549999,459,1167.719971,135
18.4,466,1165.72998,134
17.77,461,1166.589966,136
17.59,462,1173.219971,136
17.129999,461,1173.27002,135
17.59,457,1169.430054,134
17.469999,462,1178.099976,131
17.02,472,1187.439941,130
16.23,470,1189.439941,133
16.620001,461,1182.449951,131
16.48,463,1186.439941,130
16.139999,463,1194.369995,130
15.58,460,1196.47998,127
16.200001,457,1197.300049,127
15.59,461,1210.650024,127
15.89,459,1211.670044,129
18.360001,452,1192.130005,130
17.34,456,1197.52002,129
15.73,455,1207.170044,127
16.32,451,1205.939941,125
16.469999,453,1208.670044,125
16.620001,457,1217.280029,124
17.469999,456,1212.050049,125
22.809999,444,1183.709961,126
21.08,453,1191.359985,125
18.440001,448,1206.780029,124
22.049999,442,1186.689941,125
20.190001,444,1202.26001,124
23.84,436,1173.599976,125
24.91,432,1165.869995,127
32.799999,419,1128.150024,128
40.950001,421,1110.880005,142
28.84,430,1159.72998,140
28.32,429,1155.790039,145
25.52,429,1171.670044,148
26.68,428,1157.439941,147
31.24,417,1135.680054,146
30.84,420,1136.939941,146
33.549999,410,1120.800049,148
35.32,408,1115.050049,152
45.790001,397,1071.589966,161
40.099998,392,1087.689941,163
38.32,395,1073.650024,166
34.610001,390,1074.030029,168
35.02,393,1067.949951,174
29.68,406,1103.060059,176
32.07,404,1089.410034,176
35.540001,402,1070.709961,179
30.17,408,1098.380005,178
29.459999,414,1102.829956,179
35.48,395,1064.880005,182
36.57,394,1050.469971,187
33.700001,395,1062,186
33.73,399,1055.689941,187
30.57,412,1086.839966,188
28.790001,405,1091.599976,191
28.58,410,1089.630005,193
25.870001,412,1115.22998,192
25.92,406,1114.609985,194
25.049999,401,1116.040039,191
23.950001,402,1117.51001,191
24.879999,403,1113.199951,189
27.049999,394,1095.310059,191
26.91,389,1092.040039,192
29.74,390,1073.689941,195
28.530001,388,1076.76001,196
29,377,1074.569946,197
34.130001,371,1041.23999,199
34.540001,368,1030.709961,195
32.860001,368,1027.369995,189
30.120001,372,1022.580017,191
29.65,367,1028.060059,192
26.84,373,1060.27002,195
25.709999,378,1070.25,194
24.98,380,1077.959961,194
24.43,381,1078.75,192
24.559999,389,1095.339966,190
24.889999,381,1095.170044,189
25.139999,374,1096.47998,189
26.25,370,1064.880005,191
25.969999,371,1071.25,191
23.93,371,1083.47998,186
25.639999,363,1069.589966,185
24.629999,369,1093.670044,184
23.469999,375,1102.660034,182
22.73,376,1115.01001,179
23.190001,382,1113.839966,177
24.25,377,1106.130005,179
24.129999,377,1101.530029,179
23.5,368,1101.599976,178
22.01,372,1125.859985,177
22.629999,367,1120.459961,179
22.209999,371,1127.23999,177
22.1,368,1125.810059,180
21.74,360,1121.640015,181
22.139999,360,1127.790039,182
22.370001,353,1121.060059,192
25.389999,346,1089.469971,190
25.73,347,1083.609985,191
26.24,342,1079.25,192
26.1,331,1079.380005,187
24.33,336,1092.540039,186
24.59,337,1094.160034,181
26.440001,331,1075.630005,180
25.49,336,1071.689941,177
25.66,333,1067.359985,181
27.459999,323,1051.869995,182
26.700001,327,1055.329956,181
27.370001,323,1047.219971,182
24.450001,340,1064.589966,183
27.209999,329,1048.920044,186
26.049999,322,1049.329956,188
23.889999,334,1080.290039,188
23.190001,338,1090.099976,189
21.309999,347,1104.51001,184
23.799999,336,1091.839966,183
23.25,341,1098.869995,182
22.809999,352,1104.180054,183
21.99,356,1109.550049,181
21.209999,348,1121.900024,184
21.559999,342,1121.099976,184
22.1,348,1125.069946,187
21.719999,350,1124.660034,189
22.01,348,1125.589966,190
21.5,344,1142.709961,189
22.35,333,1139.780029,192
22.51,329,1134.280029,192
23.870001,329,1124.829956,191
21.709999,336,1148.670044,192
22.540001,327,1142.160034,191
22.6,321,1147.699951,193
23.25,325,1144.72998,193
23.700001,326,1141.199951,192
22.5,327,1146.23999,194
23.530001,326,1137.030029,197
21.76,327,1160.75,198
21.49,317,1159.969971,200
21.559999,317,1158.060059,205
20.709999,318,1165.150024,208
18.959999,319,1165.319946,208.5
18.93,320,1169.77002,209
19.07,322,1178.099976,209
19.879999,327,1173.810059,210
19.030001,334,1176.189941,213
19.09,326,1184.709961,213
20.629999,325,1165.900024,212
19.790001,326,1178.170044,210
19.27,333,1180.26001,207
18.780001,335,1183.079956,205
19.85,334,1185.619995,200
20.219999,342,1185.640015,200
20.709999,350,1182.449951,196
20.879999,345,1183.780029,203
21.200001,340,1183.26001,202
21.83,342,1184.380005,200
21.57,339,1193.569946,195
19.559999,343,1197.959961,203
18.52,329,1221.060059,211
18.26,334,1225.849976,214
18.290001,336,1223.25,212
19.08,348,1213.400024,212
18.469999,341,1218.709961,218
18.639999,346.5,1213.540039,214.5
20.610001,352,1199.209961,211
20.200001,367,1197.75,207
22.58,359,1178.339966,202
21.76,364,1178.589966,200
18.75,364,1196.689941,199
18.040001,363,1199.72998,198
18.370001,354,1197.839966,201
20.629999,351,1180.72998,200
